gene,B lymph,CD IC,CD PC,CD Trans,DCT,Endo,Fib,LOH,Macro,NK,Neutro,PT,Podo,T lymph,novel1,novel2,cum_signal,cum_signal_norm,noise_2max,noise_2max_cum,noise_sum,ssr_2max,ssr_2max_cum,ssr_sum,gene_seq,corr,ref,cluster
Igsf6,11.661167841087838,0.10916434125491106,0.22429899550514645,0.2607154977930079,0.2453570419537925,21.073700711583506,166.119537824464,0.1650897128622093,95.06168901973878,20.562478702662293,117.06504739861472,0.10586592907744503,0.22607618869974858,9.761899936477707,0.11808644145369801,14.065480646126815,166.119537824464,20.47995829505378,117.06504739861472,1045.3045723688924,339.7606088307408,1.419036181301967,0.15891974666101405,0.4889311282910377,18,0.549168866144274,Lyz2,Fib
Lst1,11.747904121180659,0.11157560668700983,0.24020247831544753,0.2607154977930079,0.25196041368319055,21.154533591412903,178.84449081540112,0.16767667019940238,102.57816575163004,20.611298067759762,124.92974886854057,0.11131108429963166,0.3671181680282751,9.807119553488615,0.1261388378602893,14.23889768022214,178.84449081540112,22.04874731273267,124.92974886854057,1170.234321237433,360.61910833796156,1.4315604764690053,0.15282793161141162,0.4959373662689925,19,0.798854648726184,Lyz2,Fib
Lyz2,11.78379667987213,0.14068214207174873,0.2686134498880629,0.32920914268857926,0.2748639775907488,21.223828525049495,323.3800060693552,0.2116386795470458,126.67255959895643,20.68376272175821,156.14864584016837,0.14208118945055795,0.4620247026427765,9.863422560945336,0.13731582818819985,14.347418755014864,323.3800060693552,39.867730939348355,156.14864584016837,1326.3829670776015,529.9212240230194,2.070975411470187,0.2438059098284813,0.610241657456822,20,1.0,Lyz2,Fib
Mcemp1,11.78379667987213,0.14068214207174873,0.2686134498880629,0.32920914268857926,0.2748639775907488,21.223828525049495,325.0769740100711,0.2116386795470458,126.744489173734,20.68376272175821,159.57283430142203,0.14219319649802703,0.4620247026427765,9.863422560945336,0.13731582818819985,14.347418755014864,325.0769740100711,40.076940723513715,159.57283430142203,1485.9558013790236,531.6902335455603,2.03716989444471,0.2187662470905173,0.6114029438575637,21,0.513973768550907,Lyz2,Fib
Mpeg1,11.85827317033262,0.14068214207174873,0.2712099029254975,0.32920914268857926,0.2757723015248367,21.223828525049495,328.52010156271245,0.2116386795470458,129.01537654247102,20.70332725439087,159.88797451844553,0.143264398974578,0.4620247026427765,9.867535126808079,0.13999996032373027,14.347418755014864,328.52010156271245,40.501424860696645,159.88797451844553,1645.8437758974692,537.5096621674782,2.0546892444673044,0.19960588384737327,0.6111892021400568,22,0.570903903491121,Lyz2,Fib
Ms4a4c,12.991055800049422,0.14068214207174873,0.2712099029254975,0.32920914268857926,0.2757723015248367,21.223828525049495,331.5501997612214,0.2116386795470458,129.41632974553366,20.729341031703477,159.88797451844553,0.144131351672296,0.4620247026427765,10.01095338219244,0.13999996032373027,14.538242559161969,331.5501997612214,40.87498889505457,159.88797451844553,1805.7317504159148,542.4346189883083,2.0736406271940857,0.1836098854023336,0.6112261057002478,23,0.522121584480724,Lyz2,Fib
Ms4a6c,13.047726197144087,0.14068214207174873,0.2738613959812372,0.32920914268857926,0.27890811294187257,21.22715409428718,341.2436402278772,0.21296804286975218,132.69455554683586,21.185912370751375,159.88797451844553,0.14779796022771438,0.4620247026427765,10.580732866075481,0.13999996032373027,14.837397924588908,341.2436402278772,42.07003951397979,159.88797451844553,1965.6197249343604,556.8025706873075,2.1342670782817974,0.1736061334240389,0.6128629036440186,24,0.709374841840793,Lyz2,Fib
Ncf2,13.258127708393767,0.14141107985195242,0.27733063923173773,0.32920914268857926,0.2791741468026624,21.24310383408976,343.51683499191125,0.21296804286975218,134.01842426072744,21.207917102027523,162.3603638089569,0.14892814936923912,1.0122247689920898,10.61146342685803,0.13999996032373027,14.837397924588908,343.51683499191125,42.3502891135973,162.3603638089569,2127.9800887433175,561.2345151787263,2.1157678323270703,0.1614285945667733,0.6120736086277901,25,0.54985128658125,Lyz2,Fib
Pid1,13.258127708393767,0.14141107985195242,0.27733063923173773,0.32920914268857926,0.2791741468026624,21.282893196206132,346.5148540472661,0.21575198243376498,138.45424488338648,21.207917102027523,162.3603638089569,0.15967488221413392,1.0122247689920898,10.613785802295101,0.13999996032373027,14.837397924588908,346.5148540472661,42.7198982879638,162.3603638089569,2290.3404525522747,568.7239972667026,2.134233047512733,0.15129403738257435,0.609284742181836,26,0.531518317308747,Lyz2,Fib
Plac8,18.016203533185287,1.1273485478946546,0.30588975833872556,0.7999438658406406,0.3172669817907278,22.477439491594495,400.19583443455895,0.26651412313703793,138.48856750270016,21.889606750779016,164.74330656939728,0.39405338578998106,1.0596905698825483,11.899283257543322,0.6377771199662807,17.505009247211603,400.19583443455895,49.33792921898565,164.74330656939728,2455.083759121672,635.3804285702134,2.4292084623539987,0.16300699841610805,0.6298523159347438,27,0.56888398218339,Lyz2,Fib
Pld4,18.32911520729735,1.1287198836854215,0.31829258698877566,0.7999438658406406,0.3182589933953823,22.489275996321997,404.1290416398158,0.26833955190743825,141.9743202482896,21.889606750779016,164.74330656939728,0.39527916600219887,1.0596905698825483,11.904640832833328,0.6377771199662807,17.581447065661994,404.1290416398158,49.8228325637962,164.74330656939728,2619.827065691069,643.2237494786677,2.453083224170801,0.15425790768109837,0.6282868783488825,28,0.60000427065726,Lyz2,Fib
S100a4,18.427181386038487,1.1306981817931376,0.31829258698877566,0.7999438658406406,0.3212072218109827,23.018006282495747,413.96017251429015,0.27388831165794203,141.99204131864224,23.49961195171224,164.9038949652798,0.39998207433369065,1.0596905698825483,14.505247370858694,0.6402769599765201,20.48363049390063,413.96017251429015,51.034858270942124,164.9038949652798,2784.730960656349,660.8298710902225,2.5103116733625286,0.14865356056396972,0.6264247283969592,29,0.538723626871201,Lyz2,Fib
Sirpb1c,18.427181386038487,1.1306981817931376,0.31829258698877566,0.7999438658406406,0.3212072218109827,23.018006282495747,415.714487801496,0.27388831165794203,142.10370376310715,23.49961195171224,165.99025016580725,0.4002575358701837,1.0596905698825483,14.505247370858694,0.6402769599765201,20.48363049390063,415.714487801496,51.25113809202082,165.99025016580725,2950.721210822156,662.6961242834298,2.5044512396736542,0.1408857218624412,0.627307860372665,30,0.539589023537772,Lyz2,Fib
Spi1,18.901069998645678,1.1313783695031796,0.3214487800392173,0.7999438658406406,0.32459893079920277,23.02119594085782,421.2148278035904,0.2889362565402501,145.54590725400675,23.516171671863404,170.73338829907965,0.4033659182705685,1.0596905698825483,14.518749974502626,0.6517267063777539,20.48363049390063,421.2148278035904,51.92924456478588,170.73338829907965,3121.454599121236,672.1826425346208,2.4670911296256457,0.13494184023120903,0.6266374659948107,31,0.702532207921089,Lyz2,Fib
Tgfbi,18.92864821736853,1.1341788543800169,0.323962977081365,0.7999438658406406,0.32591830075788425,23.23667193358549,424.06187201835354,0.2889362565402501,147.0124396276009,23.516171671863404,172.22910334171374,0.40556806270350815,1.0596905698825483,14.521696124768074,0.6562103860080835,20.48363049390063,424.06187201835354,52.28024088674854,172.22910334171374,3293.6837024629494,676.7555393606349,2.4621963639733244,0.12875002894213816,0.6266101233821982,32,0.543166320190993,Lyz2,Fib
Tyrobp,19.067224581020362,1.1581462657902784,0.3430537557815093,0.8303000057592411,0.34310900583364806,23.260622353488138,460.87592465007447,0.3319479956512027,171.83275009483458,44.064159623681846,224.1381892890149,0.42184412590688486,1.0596905698825483,15.508407613754338,0.6751274071805972,23.599049845679648,460.87592465007447,56.81884165847864,224.1381892890149,3517.8218917519644,763.3713578943194,2.056213294628691,0.13101172794753022,0.6037375123967879,33,0.728368653602825,Lyz2,Fib
Wfdc17,19.26424655216088,1.1596676018597625,0.3430537557815093,0.8303000057592411,0.3472054058764226,23.279083766588357,468.52378404910456,0.3387481775974328,178.31809534093702,44.072674784073406,239.11048464256345,0.42511088924596513,1.0596905698825483,15.573336309943144,0.680495671451658,23.599049845679648,468.52378404910456,57.76170391050391,239.11048464256345,3756.9323763945276,777.8145427259417,1.9594447510299757,0.12470913423752916,0.6023592492975361,34,0.649626031370732,Lyz2,Fib
Cldn16,0.010808400000610254,0.001908724272605978,0.008627301296975937,0.0,0.0020530136946015722,0.0028396844769783916,0.0,1.3398772232088982,0.024031894702940832,0.0,0.09224241306152568,0.0032748336813578573,0.0,0.0,0.003437796509948985,0.0,1.3398772232088982,1.0,0.09224241306152568,0.09224241306152568,1.3968588718449182,14.525608976807668,14.525608976807668,0.9592072973264931,1,0.386519157581921,Slc12a1,LOH
Cldn19,0.03578093021737183,0.013476621949143949,0.07518204120066158,0.04502332671450955,0.037601635224870894,0.10324353684642894,0.0,3.008008755589195,0.04288004645318022,0.0,0.09224241306152568,0.01585811703884232,0.08721437292865859,0.013570334900236314,0.03630809656017053,0.0939787795915681,3.008008755589195,2.2449883492946134,0.10324353684642894,0.19548594990795462,3.5971254714299343,29.135080485120344,15.387339893253344,0.8362256972908557,2,0.410021153171044,Slc12a1,LOH
Egf,1.1615550645408095,1.0499594099275673,2.2083119212849374,1.7977514753062727,25.418848435290023,2.5911834836604566,1.5179118685860407,56.35022870077043,1.0843494333052346,1.0776536866421094,1.5921750943187454,0.5085078760065503,2.005092316465518,1.1859613770993438,1.672588373247613,0.8494759271554513,56.35022870077043,42.05626286102257,25.418848435290023,25.614334385197978,76.65270600831707,2.216867882281288,2.199948975966134,0.7351368481975867,3,0.347870031486699,Slc12a1,LOH
Irx1,1.1615550645408095,1.0522491014568378,2.2307668536067595,1.7977514753062727,25.421272681566066,2.699529944663587,1.5179118685860407,57.47520705281931,1.0996689055800537,1.0776536866421094,1.5921750943187454,0.515312333485666,2.0178338318903966,1.1921343766462456,1.672588373247613,0.8494759271554513,57.47520705281931,42.89587587373924,25.421272681566066,51.035607066764044,77.95181388994591,2.260909899074281,1.1261785713184733,0.7373171217537551,4,0.348378450477652,Slc12a1,LOH
Irx2,1.1615550645408095,1.0552736279981085,2.241737449930155,1.7977514753062727,25.42646719119923,2.7515569386665293,1.521165116710299,58.30062072604713,1.0996689055800537,1.1187609323947925,1.5921750943187454,0.5206430356989853,2.048035275519402,1.199691788664631,1.6796990292767382,0.8964653169512353,58.30062072604713,43.51191267093998,25.42646719119923,76.46207425796328,78.98479977760388,2.292910780237158,0.7624776242579543,0.7381245618169973,5,0.326766811110382,Slc12a1,LOH
Mt2,2.253563145803287,2.890253590259539,5.284621055973112,3.692342033278481,30.890235914439913,3.609986506840738,2.05754868081767,73.93968841187328,2.0618145948465494,1.477300993400238,1.7674800142808567,1.0397794273558194,2.42536137753684,1.4773461376981591,2.419134704303372,1.2785907645895085,73.93968841187328,55.18392814738179,30.890235914439913,107.3523101724032,107.67481143885745,2.3936265367694882,0.6887573103282949,0.6866943849152642,6,0.304843604509351,Slc12a1,LOH
Ppp1r1a,3.846753744598987,3.5456761129423335,6.366662427039953,4.363233111520666,43.46473279371598,5.0327337138975,2.682819099701324,96.51557851283295,2.897969460587621,2.047901253654974,3.4084442432110857,1.4439419803857778,3.144000488403969,2.151158009700482,3.314292033906769,1.8765012545908086,96.51557851283295,72.03315112834436,43.46473279371598,150.81704296611917,142.63766544697518,2.220549220235559,0.6399514047925938,0.6766486131863404,7,0.339804379723378,Slc12a1,LOH
Ppp1r1b,3.892839662372157,3.5837856015613716,6.423793627907909,4.4214928348952265,43.61326428210079,5.193715076432985,2.740375348122131,98.6551895900693,3.0322128474695824,2.067465786287636,3.5786779010660386,1.4628995678570387,3.20440337566198,2.179942838173728,3.3208382787829764,1.9234906443865927,98.6551895900693,73.6300221253094,43.61326428210079,194.43030724821998,145.68112298104668,2.262045531651666,0.5074064377428612,0.67719954082798,8,0.367726761073321,Slc12a1,LOH
Ptger3,3.9130934422338237,4.098079264625076,6.456766444351193,4.711177117573845,43.7107853413588,5.226293202413362,2.7685463317777543,100.36067292427491,3.08557008484526,2.1068922247143895,3.7368617665689667,1.4765988438563957,3.2210425876289013,2.2093460583010693,3.3353867918641127,1.9234906443865927,100.36067292427491,74.90288750779655,43.7107853413588,238.14109258957876,148.62981772941572,2.296016238109418,0.4214336628464212,0.6752391576432126,9,0.336212283000703,Slc12a1,LOH
Shd,3.9130934422338237,4.115433081565191,6.526769777662101,4.726193485414791,43.77432180551205,5.261279951170107,2.772532094632836,101.43367159058401,3.0951433042914367,2.1114201274622832,3.7368617665689667,1.480611254857781,3.2210425876289013,2.2248615520671917,3.3540392747468024,1.9234906443865927,101.43367159058401,75.70370615574652,43.77432180551205,281.9154143950908,149.89644393527286,2.317195730438741,0.3598017930599198,0.6766916474308379,10,0.326767120089139,Slc12a1,LOH
Slc12a1,4.338654944608454,4.282036545074291,7.024655606036737,5.251200589062628,44.008180147364044,5.672811121777592,3.007767284039625,141.8632635137707,3.4274706253308773,2.2579840821463306,4.177940308316132,1.6009318515176219,3.3592586896386982,2.4190686946598308,3.4343027379378213,2.8162890505064904,141.8632635137707,105.87780809798348,44.008180147364044,325.92359454245485,194.93363564442384,3.223565778878677,0.4352653992814613,0.7277515911750695,11,1.0,Slc12a1,LOH
Slc5a3,4.503997842539528,5.451515959309465,7.586816391577183,6.5016184858609325,45.49113596917673,5.97643284252311,3.1660960421729154,146.7407914748789,3.5909448540787845,2.332080220172739,4.231070412067833,1.6871098398296862,3.9511215010605047,2.5182800393601816,3.681150980374921,2.8645879906098854,146.7407914748789,109.51808787632534,45.49113596917673,371.4147305116316,204.78361487641655,3.225700751335503,0.3950860841537986,0.7165651000126865,12,0.334210681543183,Slc12a1,LOH
Sostdc1,4.74333616733646,6.147467165639728,11.236570991838702,8.13062070372435,49.641554697027665,6.476775683966705,3.3277016179823327,157.25765714258776,4.022230093274064,2.467032724255973,4.450832466897681,1.7830188464801133,4.246114222711667,2.6960681254323764,4.086039293208826,3.0075998416620884,157.25765714258776,117.36721426308623,49.641554697027665,421.0562852086593,224.07906508699884,3.1678632569500027,0.3734836948572254,0.7017954001259885,13,0.359824390504608,Slc12a1,LOH
Tmem207,4.74333616733646,6.154410887452088,11.257088043009883,8.13062070372435,49.64611443241099,6.483150929652736,3.3277016179823327,158.36220423081556,4.041078245024303,2.4803392139640685,4.450832466897681,1.7871722152326388,4.246114222711667,2.7046141358129536,4.094352129485606,3.0075998416620884,158.36220423081556,118.19157866685039,49.64611443241099,470.70239964107026,225.27061505076446,3.189820714900305,0.3364380643726762,0.7029865133325482,14,0.331371822348272,Slc12a1,LOH
Umod,6.70381324603969,7.924303112761498,13.614648282854503,10.980904500173105,68.54459128847617,9.717812515630856,4.934422002926214,238.5273782302086,5.340931839739612,3.775645648657001,7.094551007474478,2.450315204304823,5.165606946040593,3.9690978754476216,5.156228619818738,4.153190503823312,238.5273782302086,178.0218172967779,68.54459128847617,539.2469909295464,329.5088495359007,3.479886213433593,0.44233418496974536,0.7238876241599105,15,0.445262011860992,Slc12a1,LOH
Wfdc15b,8.459574420523285,10.48195773135312,17.6461087835144,12.992955262465912,90.08319506947524,12.433381740279183,6.195918404746699,278.1785536489465,6.747475185509789,4.91757606118046,10.171988814097283,3.2464821792829524,7.1898126286185216,5.055117555518407,6.889575944702134,5.016226536056914,278.1785536489465,207.61495816962335,90.08319506947524,629.3301859990216,395.62270489679565,3.0880182861454424,0.4420232174424555,0.7031410235201584,16,0.310276391240506,Slc12a1,LOH
Aif1,0.0,0.005194826783695723,0.005562834008802037,0.0,0.004172663607582034,0.01653559136497191,1.6275684844247902,0.006030566302213163,6.887063435175733,0.018488936220565622,0.1626174911373473,0.0026693661640585426,0.0,0.0048617332968291585,0.0,0.0,6.887063435175733,1.0,1.6275684844247902,1.6275684844247902,7.113197444061798,4.231504542562911,4.231504542562911,0.9682092321119463,1,0.517198397659306,Cd74,Macro
C1qa,0.02757821872285268,0.016512014697932564,0.005562834008802037,0.0,0.0065370424414978685,0.022257246571163198,1.6951543704164045,0.02169304146752321,53.88642956633009,0.06079584870086431,0.1626174911373473,0.005947973722412736,0.0,0.018746889890647118,0.0,0.0,53.88642956633009,7.824296969751245,1.6951543704164045,3.322722854841195,54.23467816769113,31.78850876754853,16.217551664839505,0.9935788574187852,2,0.580764968966657,Cd74,Macro
C1qb,0.03310676120555523,0.022683970987114804,0.005562834008802037,0.016966982252536546,0.010284330430724601,0.04627909008193645,1.8481165697351085,0.032212247886773265,99.8470491145948,0.1024799958163213,0.1626174911373473,0.012101398454248404,0.0,0.0483395790138548,0.0022709069343732945,0.0,99.8470491145948,14.497768178615166,1.8481165697351085,5.170839424576304,100.34195470280439,54.02638055937452,19.309640256867233,0.9950678099736504,3,0.577334692395399,Cd74,Macro
C1qc,0.1158414173741131,0.03611428832420494,0.010917640831468504,0.016966982252536546,0.010694330076074909,0.056652932231479505,1.8843891840324551,0.037003998409074076,136.2006441483745,0.12264974442057469,0.1626174911373473,0.01634345445025724,0.0,0.05365247681707782,0.0022709069343732945,0.0,136.2006441483745,19.776301674924117,1.8843891840324551,7.0552286086087594,136.8423698116331,72.27840474912675,19.30492287410546,0.9953104753729276,4,0.56999941583529,Cd74,Macro
Cd74,76.62890236300552,0.18143642227710005,0.035106003448526074,0.016966982252536546,0.0722622025832384,0.43398858635718396,59.54029453209798,0.1516610642748235,475.22434225419715,0.3514002534215871,1.2061005179069213,0.1716028607085484,0.9828967117780782,0.46821724405784465,0.24524181538070483,0.4629962537155217,475.22434225419715,69.00246334700286,76.62890236300552,83.68413097161428,539.5445137044578,6.201633164507173,5.678786846880128,0.880788016898467,5,1.0,Cd74,Macro
Ctss,78.83458306339853,0.18893716442379144,0.04390945096299642,0.028153039950222183,0.07524939442517922,0.46373481722759075,71.47215229142839,0.1582036459179405,490.3136081907884,0.850315418664968,1.391605708598639,0.176694303467957,0.9828967117780782,1.2003734172270342,0.24524181538070483,0.7686824230083555,490.3136081907884,71.1934212318283,78.83458306339853,162.5187140350128,568.3597577932502,6.219524339926802,3.016967068082731,0.8626817811565535,6,0.570897103411471,Cd74,Macro
Cybb,79.84793880701534,0.18893716442379144,0.04390945096299642,0.028153039950222183,0.07758076993839082,0.4693900733781766,78.83931920435107,0.1637911995305174,496.43863456703633,0.8636219083730635,1.9353534961003152,0.17844450037575263,0.9956382272029568,1.2132927982464012,0.24524181538070483,0.9443552499354865,496.43863456703633,72.08277362910177,79.84793880701534,242.36665284202815,582.6256634651861,6.2173005588394705,2.048295954685686,0.852071348204009,7,0.493339211322159,Cd74,Macro
Fcer1g,80.1127368211736,0.20390497879681427,0.06356935772384092,0.06318686609943372,0.15851114725421278,0.5623580544987039,108.05427083529497,0.1871127842692642,527.2690454143566,19.16777046519475,18.086610277226356,0.19303436773888644,0.9956382272029568,2.5644009353624315,0.2609232512683383,4.123695492751139,527.2690454143566,76.55934207333209,108.05427083529497,350.4209236773231,654.0124984409172,4.879668719601677,1.5046734078581447,0.8062063747578205,8,0.483650279233746,Cd74,Macro
H2-Aa,98.56766025528148,0.24687167429464185,0.08351502962664684,0.09487821880147408,0.17958606469577407,0.705342132636833,127.5871071374923,0.24478884614322494,636.6970983250073,19.358176448485565,18.140384704259837,0.22684547012474152,1.281163271331615,2.7508114182106174,0.2817586276908001,4.287063092416279,636.6970983250073,92.44826976227222,127.5871071374923,478.0080308148154,783.1459435790068,4.990293397269996,1.3319799193325048,0.8129992928460784,9,0.839737843647837,Cd74,Macro
H2-Ab1,116.66216732378724,0.27589053821526743,0.10006065399750975,0.12486085690708636,0.20482854708839074,0.873017094791574,146.84102840343195,0.3101003678252956,743.7462037027366,19.532594381350975,18.214350295466808,0.3059812210910425,1.34330826803793,2.891294370943159,0.43314720275808094,4.339478114561626,743.7462037027366,107.99177482583458,146.84102840343195,624.8490592182474,909.3572829395587,5.064975448546735,1.1902813851288216,0.8178811757008498,10,0.817540160741722,Cd74,Macro
H2-DMa,119.60399505823528,0.2835584056987148,0.1281345836850702,0.16708983950433318,0.21888670057213439,0.9085279176477727,150.2035020067953,0.3201552695659325,751.2789244757251,19.771229005183123,18.214350295466808,0.3417050395456084,1.34330826803793,3.0693828227674,0.49380501641785435,4.520193890008759,751.2789244757251,109.08552412027481,150.2035020067953,775.0525612250426,920.6632465880618,5.00174040177663,0.9693264199891927,0.8160192418454113,11,0.568116036358871,Cd74,Macro
H2-Eb1,132.61042365190673,0.3236958266001172,0.15281834155224702,0.17749729123977573,0.2360770034914749,0.982168070749383,158.98909859376658,0.35314436269316474,826.6575695061803,19.81364609153841,18.26812472250029,0.36577829505217424,1.34330826803793,3.121124772775357,0.5344744328500712,4.520193890008759,826.6575695061803,120.03048574868933,158.98909859376658,934.0416598188092,1009.4600445271763,5.1994606977323325,0.8850328685195263,0.8189106384031085,12,0.737185824030438,Cd74,Macro
Ly86,133.66371735488556,0.3243906323435482,0.157195473489071,0.17749729123977573,0.23651231363929012,0.9876211329710041,161.1757901311353,0.35314436269316474,831.8334751158504,19.822811003124507,18.26812472250029,0.36642081523114556,1.34330826803793,3.124103058688422,0.5344744328500712,4.520193890008759,831.8334751158504,120.78202603264174,161.1757901311353,1095.2174499499445,1015.7129898675532,5.161032400952133,0.759514446335628,0.8189650850328494,13,0.540468901095113,Cd74,Macro
P2ry6,133.66371735488556,0.32497636483717546,0.16435802609310715,0.17749729123977573,0.23965328041070214,0.9943689623419042,161.74611769899712,0.35314436269316474,836.5469725819704,19.822811003124507,18.26812472250029,0.3670635127003648,1.34330826803793,3.127551529567465,0.5344744328500712,4.520193890008759,836.5469725819704,121.46642476230143,161.74611769899712,1256.9635676489415,1020.4482155832611,5.171975590404895,0.6655300074819753,0.8197838555715661,14,0.448977538065741,Cd74,Macro
Pld4,133.97662902899762,0.32634770062794255,0.17676085474315725,0.17749729123977573,0.24064529201535662,1.0062054670694043,165.67932490425397,0.35496979146356505,840.0327253275599,19.822811003124507,18.26812472250029,0.3682892929125826,1.34330826803793,3.1329091048574704,0.5344744328500712,4.5966317084591495,840.0327253275599,121.97255524569236,165.67932490425397,1422.6428925531955,1024.3583292864587,5.0702326667072946,0.5904733575268253,0.8200574948345515,15,0.465748015038354,Cd74,Macro
Tyrobp,134.11520539264944,0.3503151120382041,0.1958516334433016,0.20785343115837626,0.25783599709112043,1.030155886972051,202.49337753597487,0.39798153057451763,864.8530357947935,40.37079895494294,70.17721066980144,0.3845653561159593,1.34330826803793,4.1196205938437345,0.5533914540225849,7.712051060238167,864.8530357947935,125.57645852041227,202.49337753597487,1625.1362700891702,1126.0691811357233,4.271018866486852,0.5321726255899387,0.7680283327908201,16,0.483105046023923,Cd74,Macro
AW112010,0.803252623167582,0.01145732154750534,0.03292922601121573,0.0,0.007417663263003322,0.43403586877326206,0.8008772725148466,0.0038086774149694563,1.2406250363486953,42.321670467663424,0.15607522826002163,0.013010785745822573,0.04746580089045846,11.735992803240661,0.01101740346188153,28.339321815334976,42.321670467663424,1.0,28.339321815334976,28.339321815334976,57.61963617830336,1.4933903762214351,1.4933903762214351,0.7345008277507942,1,0.695293077531213,Ccl5,NK
Ccl5,1.720131454292397,0.04855838510546078,0.07067752512602107,0.12814352214349328,0.0263780280967696,0.5452159582131089,0.9877939170188994,0.020681704995776075,1.4841154791553364,340.33519755428836,0.9884764456468027,0.03998070191420225,0.04746580089045846,32.6119153211399,0.015876905537860815,78.74680103080381,340.33519755428836,8.041629590550475,78.74680103080381,107.08612284613878,379.0706087035649,4.321892357521389,3.1781447353667067,0.8978147863223871,2,1.0,Ccl5,NK
Cd52,20.254870420016797,0.08743547394307466,0.07606948014255784,0.12814352214349328,0.040918571254803034,0.6002782738726988,17.19680033022141,0.04519013555632901,18.515710358413674,372.8601335787743,24.28029812363145,0.057779680939159334,0.04746580089045846,55.54957276128022,0.03705149051555072,112.06072229974566,372.8601335787743,8.810146893035904,112.06072229974566,219.14684514588444,509.777718001596,3.327304392893607,1.7014168437175725,0.7314170871187566,3,0.504005569323103,Ccl5,NK
Ctsw,20.35514176828683,0.08982440036741603,0.08188133865867411,0.1390048233273751,0.040918571254803034,0.6016598269068587,17.23380785931341,0.04519013555632901,18.515710358413674,377.51261740892454,24.306310661674786,0.06015303982796318,0.04746580089045846,58.372146181127235,0.03705149051555072,114.9424646324718,377.51261740892454,8.920078372080548,114.9424646324718,334.0893097783562,517.4388836650459,3.2843616031378833,1.1299751484397287,0.7295791432120128,4,0.495645189900875,Ccl5,NK
Gzma,20.622646915332897,0.09418187753716872,0.08537374529354823,0.15525890716593954,0.047012012165885304,0.6016598269068587,17.240808219131903,0.05230592957151502,18.515710358413674,481.4340334446219,24.462385889934808,0.06701979201187037,0.04746580089045846,58.79625386690337,0.03705149051555072,148.44482875930146,481.4340334446219,11.375591467082321,148.44482875930146,482.53413853765767,622.2591680763973,3.2431849426378587,0.997720150751676,0.7736873285979682,5,0.741707019656466,Ccl5,NK
Gzmb,20.647654612132527,0.09473030788563698,0.08537374529354823,0.15525890716593954,0.04793057583954627,0.6016598269068587,17.240808219131903,0.05230592957151502,18.515710358413674,493.51570992483335,24.462385889934808,0.06738308575009942,0.04746580089045846,58.95971070234596,0.03705149051555072,152.23051878659123,493.51570992483335,11.661064047599734,152.23051878659123,634.7646573242489,634.5311393766113,3.24189731374878,0.7774782421018391,0.7777643669460932,6,0.627207244531906,Ccl5,NK
Hcst,21.307096382409718,0.13898170246069708,0.10941737627365024,0.18212058461966318,0.09072456616982343,0.7011756790016195,18.05663442900706,0.08232074422526216,18.820434594031596,502.5066775635951,29.08893316585052,0.08027220601454436,0.04746580089045846,66.2405758112856,0.05629560773212876,156.44918262019985,502.5066775635951,11.873507638304202,156.44918262019985,791.2138399444488,657.5091262135675,3.21194824509562,0.6351085537114418,0.7642581030888602,7,0.521087733184442,Ccl5,NK
Klrb1c,21.371266820793412,0.1402310627882094,0.10941737627365024,0.21151246658186518,0.09072456616982343,0.7011756790016195,18.058995711901503,0.08232074422526216,18.820434594031596,507.1378466487605,29.08893316585052,0.08087196157649941,0.04746580089045846,67.03124580704794,0.05629560773212876,156.892335947549,507.1378466487605,11.982935480683533,156.892335947549,948.1061758919977,663.0287380136251,3.2323940081961866,0.5348956261904262,0.7648806417774593,8,0.50647099905578,Ccl5,NK
Klrd1,21.43944129637396,0.14110908388319301,0.11862282061003027,0.21151246658186518,0.09072456616982343,0.7011756790016195,18.546910472923056,0.08349358136404152,18.820434594031596,516.9581159957421,29.114945703893856,0.0826267996477943,0.04746580089045846,68.85635963871408,0.05629560773212876,159.79090871805946,516.9581159957421,12.214974274012471,159.79090871805946,1107.8970846100572,675.2692341075597,3.2352160716970495,0.4666120375049945,0.7655585207860942,9,0.645436862259365,Ccl5,NK
Klre1,21.43944129637396,0.14110908388319301,0.11862282061003027,0.21151246658186518,0.09168168222670312,0.7011756790016195,18.557562092878314,0.08349358136404152,18.82835578766042,522.4619259101572,29.14095824193719,0.08293586484140814,0.04746580089045846,69.20562274542368,0.05629560773212876,161.76741864657927,522.4619259101572,12.345021359904802,161.76741864657927,1269.6645032566364,681.1681586615623,3.2297104712513454,0.411496048420716,0.7670087323763791,10,0.592425160548723,Ccl5,NK
Klrk1,21.52453612578992,0.1478488266983558,0.11862282061003027,0.21151246658186518,0.09304208732270608,0.7011756790016195,18.907980447054126,0.08349358136404152,18.93216729463129,530.6470008862686,29.166970779980527,0.08348438096941767,0.04746580089045846,71.32173878364468,0.05629560773212876,164.05449037497831,530.6470008862686,12.53842286995071,164.05449037497831,1433.7189936316147,692.0433355685398,3.2345777288593087,0.37011925157114517,0.7667829073887722,11,0.603072652550065,Ccl5,NK
Lck,21.7971500332982,0.15967180586791616,0.12313732820591503,0.21151246658186518,0.09581295821859956,0.7677492348511029,18.937832448110914,0.09572138766379099,18.97178471113808,536.5528125396194,29.166970779980527,0.08592557783248687,0.04746580089045846,75.713214492232,0.07202281084832302,169.43360552014485,536.5528125396194,12.677968676817269,169.43360552014485,1603.1525991517597,702.7987843753396,3.1667437571929953,0.3346860509869825,0.7634515375784512,12,0.510401612535077,Ccl5,NK
