,x,y,leiden,QC,n_genes,normalize_total,class
5452,7210.32,12368.296,6,cell,53,7856.6963,Excitatory neurons 3
5453,6510.371681,12368.90265,0,cell,53,9228.777,Inhibitory neurons 1
5454,6941.637647,12372.02353,0,cell,53,9767.199,Inhibitory neurons 1
5455,6763.12844,12371.49541,0,cell,53,5474.946,Inhibitory neurons 1
5456,6380.607143,12372.63095,13,cell,53,2178.226,Pericytes
5457,7415.359155,12376.20423,1,cell,53,14423.027,Astrocytes
5458,6912.072848,12375.17881,0,cell,53,10669.1,Inhibitory neurons 1
5459,6465.078125,12374.65625,8,cell,53,3545.4531,Unknown
5460,7397.914286,12377.22143,0,cell,53,10707.257,Inhibitory neurons 1
5461,6441.098485,12385.07576,0,cell,53,8526.544,Inhibitory neurons 1
5462,6882.701493,12386.08955,0,cell,53,17748.975,Inhibitory neurons 1
5463,7110.336957,12387.07065,6,cell,53,11828.919,Excitatory neurons 3
5464,7293.68984,12388.57219,0,cell,53,13380.6,Inhibitory neurons 1
5465,7380.85,12389.925,1,cell,53,3861.0,Astrocytes
5466,7411.074627,12387.74627,0,cell,53,12895.718,Inhibitory neurons 1
5467,6781.258065,12391.81452,0,cell,53,12558.21,Inhibitory neurons 1
5468,6968.833333,12397.14352,1,cell,52,1956.7732,Astrocytes
5469,6991.309735,12398.62832,0,cell,53,12818.063,Inhibitory neurons 1
5470,7072.703704,12400.92181,0,cell,53,10020.091,Inhibitory neurons 1
5471,6425.397849,12395.27957,8,cell,53,2054.3872,Unknown
5472,6635.377358,12399.26887,7,cell,53,10975.761,Blood vessel associated cells
5473,6911.947826,12395.1913,0,cell,53,9384.869,Inhibitory neurons 1
5474,7422.309179,12396.63768,7,cell,53,7387.5312,Blood vessel associated cells
5475,6486.262548,12400.54054,0,cell,53,6194.923,Inhibitory neurons 1
5476,6450.114035,12400.80263,0,cell,53,11879.987,Inhibitory neurons 1
5477,7097.897436,12397.35897,0,cell,53,5844.282,Inhibitory neurons 1
5478,7110.894737,12398.46053,0,cell,53,5903.988,Inhibitory neurons 1
5479,6554.593333,12402.23333,2,cell,53,11841.34,Mature oligodendrocytes 1
5480,6865.166667,12397.87037,4,cell,53,2910.9443,Endothelial cells
5481,6802.808989,12400.24719,0,cell,53,7901.764,Inhibitory neurons 1
5482,6941.048649,12405.77838,1,cell,53,2746.9622,Astrocytes
5483,6772.280303,12413.64394,0,cell,53,10890.192,Inhibitory neurons 1
5484,6953.154545,12412.98182,8,cell,53,1387.9817,Unknown
5485,6695.065421,12413.73832,0,cell,53,7250.5513,Inhibitory neurons 1
5486,7404.697183,12415.23239,6,cell,53,9567.12,Excitatory neurons 3
5487,6510.5,12413.0,4,cell,53,991.32355,Endothelial cells
5488,6965.609929,12415.78723,8,cell,52,989.227,Unknown
5489,7194.48227,12416.29078,6,cell,53,7274.795,Excitatory neurons 3
5490,7253.915493,12417.14789,1,cell,53,6346.035,Astrocytes
5491,6563.896907,12416.39175,0,cell,53,5750.237,Inhibitory neurons 1
5492,7395.564815,12417.75926,0,cell,53,11665.259,Inhibitory neurons 1
5493,6991.416667,12421.36458,6,cell,53,5246.272,Excitatory neurons 3
5494,7291.243902,12418.0,1,cell,53,3648.805,Astrocytes
5495,7413.773438,12421.17969,7,cell,53,4063.1719,Blood vessel associated cells
5496,7381.956522,12422.77536,11,cell,53,2586.0508,Microglia
5497,6870.705394,12425.00415,11,cell,53,10841.183,Microglia
5498,6898.117647,12424.99465,0,cell,53,14387.578,Inhibitory neurons 1
5499,6595.272727,12423.36364,0,cell,53,6343.03,Inhibitory neurons 1
5500,7091.361809,12426.94472,0,cell,53,8152.101,Inhibitory neurons 1
5501,6351.676471,12425.64706,0,cell,53,8782.678,Inhibitory neurons 1
5502,6491.784615,12428.33077,6,cell,53,4991.8613,Excitatory neurons 3
5503,6818.158416,12431.51485,0,cell,53,15343.857,Inhibitory neurons 1
5504,6365.320755,12430.50943,0,cell,53,6514.302,Inhibitory neurons 1
5505,6440.435897,12428.07692,1,cell,53,1930.1796,Astrocytes
5506,7140.163522,12435.09434,6,cell,53,6940.867,Excitatory neurons 3
5507,6541.264706,12436.69853,1,cell,53,5007.5293,Astrocytes
5508,6917.986301,12437.16438,0,cell,53,17145.234,Inhibitory neurons 1
5509,7069.142857,12439.4898,0,cell,53,16067.64,Inhibitory neurons 1
5510,6583.22,12436.92,0,cell,53,5175.3203,Inhibitory neurons 1
5511,6609.151515,12439.80808,0,cell,53,5426.2827,Inhibitory neurons 1
5512,6419.595745,12446.24468,0,cell,53,5106.5474,Inhibitory neurons 1
5513,6712.813397,12445.72249,0,cell,53,11263.555,Inhibitory neurons 1
5514,6356.376238,12443.48515,11,cell,53,1181.109,Microglia
5515,6367.952381,12448.67857,4,cell,53,2109.4045,Endothelial cells
5516,6836.403226,12451.93548,0,cell,53,7544.8633,Inhibitory neurons 1
5517,7324.853107,12453.90395,6,cell,53,8193.587,Excitatory neurons 3
5518,6675.624339,12455.84656,0,cell,53,9311.963,Inhibitory neurons 1
5519,6913.392157,12454.82353,0,cell,53,10196.674,Inhibitory neurons 1
5520,7383.630682,12456.28409,1,cell,53,10022.932,Astrocytes
5521,6590.467662,12458.45274,11,cell,53,5352.766,Microglia
5522,6445.916667,12459.72436,0,cell,53,10156.494,Inhibitory neurons 1
5523,6793.807692,12462.02071,10,cell,53,10544.837,Mature oligodendrocytes 2
5524,7284.925134,12461.47594,4,cell,53,9560.561,Endothelial cells
5525,6380.955285,12461.59756,10,cell,53,5442.342,Mature oligodendrocytes 2
5526,7179.072581,12461.26613,0,cell,53,9444.37,Inhibitory neurons 1
5527,6901.808824,12465.02941,0,cell,53,7991.1323,Inhibitory neurons 1
5528,7145.982558,12467.55233,6,cell,53,10844.937,Excitatory neurons 3
5529,6602.779221,12468.92208,0,cell,53,7053.0264,Inhibitory neurons 1
5530,6664.585938,12470.57813,8,cell,53,2935.9844,Unknown
5531,7273.377119,12474.30508,4,cell,53,5766.6265,Endothelial cells
5532,7294.21466,12474.00524,0,cell,53,12357.397,Inhibitory neurons 1
5533,7372.579909,12477.58904,1,cell,53,15240.347,Astrocytes
5534,6638.846154,12476.75,4,cell,53,4082.3464,Endothelial cells
5535,6728.861111,12479.56944,1,cell,53,4440.18,Astrocytes
5536,7091.154639,12481.26804,0,cell,53,12569.485,Inhibitory neurons 1
5537,6649.117647,12483.79739,0,cell,53,4259.6016,Inhibitory neurons 1
5538,6712.317241,12483.21379,7,cell,53,9090.696,Blood vessel associated cells
5539,7239.807339,12484.19266,0,cell,53,5824.431,Inhibitory neurons 1
5540,6905.042424,12486.63636,0,cell,53,5801.078,Inhibitory neurons 1
5541,7281.054795,12486.75342,4,cell,53,5845.411,Endothelial cells
5542,7168.205298,12486.54305,8,cell,53,3419.8342,Unknown
5543,6936.692308,12486.01282,0,cell,53,7606.629,Inhibitory neurons 1
5544,6871.102564,12488.12821,0,cell,53,5376.795,Inhibitory neurons 1
5545,6759.048611,12493.15972,1,cell,53,4471.5,Astrocytes
5546,7335.057554,12491.94245,6,cell,53,11428.583,Excitatory neurons 3
5547,7375.633333,12493.18,1,cell,53,18679.0,Astrocytes
5548,6794.571429,12492.44898,0,cell,53,5314.4497,Inhibitory neurons 1
5549,7016.872093,12495.00581,6,cell,53,7273.5703,Excitatory neurons 3
5550,6389.494253,12495.2069,4,cell,53,1527.816,Endothelial cells
5551,6410.089744,12494.80769,0,cell,53,4044.2048,Inhibitory neurons 1
5552,6352.348837,12494.44186,13,cell,53,2730.7673,Pericytes
5553,6544.457895,12498.92105,0,cell,53,9177.494,Inhibitory neurons 1
5554,6895.598291,12496.41026,8,cell,53,2805.9146,Unknown
5555,6967.107784,12498.60479,0,cell,53,4770.9043,Inhibitory neurons 1
5556,7129.786667,12497.62,0,cell,53,10275.294,Inhibitory neurons 1
5557,6723.185185,12495.59259,1,cell,53,3372.1108,Astrocytes
5558,6882.187879,12498.90303,6,cell,53,8017.7944,Excitatory neurons 3
5559,7100.375,12501.21667,1,cell,53,5868.083,Astrocytes
5560,7384.123596,12500.47191,7,cell,53,10604.022,Blood vessel associated cells
5561,6573.455357,12503.10714,1,cell,53,4451.9907,Astrocytes
5562,6788.614286,12502.82857,0,cell,53,9802.715,Inhibitory neurons 1
5563,6610.344262,12503.85246,0,cell,53,5547.344,Inhibitory neurons 1
5564,6899.544444,12506.37778,4,cell,53,3021.4888,Endothelial cells
5565,7374.575758,12506.72727,7,cell,53,3741.1973,Blood vessel associated cells
5566,6371.574468,12507.87234,0,cell,53,7680.1816,Inhibitory neurons 1
5567,6932.736486,12509.87838,0,cell,53,13118.235,Inhibitory neurons 1
5568,6636.425339,12512.76018,0,cell,53,9555.395,Inhibitory neurons 1
5569,6405.987179,12509.58974,0,cell,53,3758.4998,Inhibitory neurons 1
5570,7046.319372,12512.88482,0,cell,53,8570.487,Inhibitory neurons 1
5571,6584.082353,12510.01176,4,cell,53,4067.7297,Endothelial cells
5572,6782.376543,12513.78395,10,cell,53,9097.765,Mature oligodendrocytes 2
5573,7194.188679,12510.79245,4,cell,53,3068.547,Endothelial cells
5574,6512.057471,12512.1954,4,cell,53,3007.4597,Endothelial cells
5575,6671.767442,12514.17442,1,cell,53,3011.0117,Astrocytes
5576,7118.457143,12516.27857,10,cell,53,7197.6997,Mature oligodendrocytes 2
5577,7149.732877,12518.96575,4,cell,53,5238.7266,Endothelial cells
5578,6430.157609,12521.70652,0,cell,53,9647.18,Inhibitory neurons 1
5579,6577.591603,12524.18321,13,cell,53,6618.328,Pericytes
5580,6468.955224,12520.73881,6,cell,53,3863.7686,Excitatory neurons 3
5581,6764.04,12519.56,1,cell,53,3936.1467,Astrocytes
5582,6455.580952,12521.51429,0,cell,53,6538.0093,Inhibitory neurons 1
5583,6519.2,12526.8,0,cell,53,5518.5347,Inhibitory neurons 1
5584,6954.931818,12523.0,0,cell,53,10558.591,Inhibitory neurons 1
5585,6966.708661,12525.05512,0,cell,53,6286.9526,Inhibitory neurons 1
5586,7368.452941,12529.56471,4,cell,53,2382.806,Endothelial cells
5587,7331.596774,12525.27419,1,cell,53,4264.6777,Astrocytes
5588,6749.99,12527.51,0,cell,53,12340.92,Inhibitory neurons 1
5589,6785.061905,12530.97143,0,cell,53,10103.677,Inhibitory neurons 1
5590,7352.971631,12531.42553,6,cell,53,10216.81,Excitatory neurons 3
5591,7158.543689,12531.19417,1,cell,53,3600.34,Astrocytes
5592,6437.969231,12540.47179,0,cell,53,7186.6763,Inhibitory neurons 1
5593,6941.56338,12535.46479,1,cell,53,1384.2817,Astrocytes
5594,6742.565217,12536.53913,0,cell,53,16709.402,Inhibitory neurons 1
5595,6959.464912,12541.5,0,cell,53,6665.982,Inhibitory neurons 1
5596,7208.748691,12540.90052,6,cell,53,9484.843,Excitatory neurons 3
5597,6775.572368,12541.24342,0,cell,53,11833.46,Inhibitory neurons 1
5598,6810.098361,12541.60656,1,cell,53,2552.951,Astrocytes
5599,6616.634328,12541.18657,0,cell,53,16122.567,Inhibitory neurons 1
5600,7382.68595,12545.44628,8,cell,52,1000.2975,Unknown
5601,6907.5,12546.0,6,cell,53,8499.489,Excitatory neurons 3
5602,7293.773913,12548.86087,6,cell,53,7471.1216,Excitatory neurons 3
5603,6710.305882,12552.36471,4,cell,53,4132.1294,Endothelial cells
5604,7069.774648,12554.78873,4,cell,53,5108.676,Endothelial cells
5605,6615.262172,12560.06367,1,cell,53,10115.674,Astrocytes
5606,6681.410714,12557.65179,0,cell,53,9026.919,Inhibitory neurons 1
5607,7334.496855,12559.63522,0,cell,53,11845.31,Inhibitory neurons 1
5608,6412.157895,12558.69737,0,cell,53,4214.4214,Inhibitory neurons 1
5609,7058.121429,12562.64286,0,cell,53,12804.307,Inhibitory neurons 1
5610,7219.786325,12560.96581,0,cell,53,9725.624,Inhibitory neurons 1
5611,6750.041667,12562.56944,0,cell,53,18187.28,Inhibitory neurons 1
5612,6545.863636,12567.75,0,cell,53,5315.1504,Inhibitory neurons 1
5613,7202.958333,12563.925,8,cell,53,3777.5247,Unknown
5614,6456.207317,12563.86585,11,cell,53,1714.9879,Microglia
