,x,y,leiden,QC
10295,5549.090909,10826.57851,4,cell
10296,5809.248175,10829.0,26,cell
10297,6189.071895,10828.61438,4,cell
10298,6254.965517,10828.82759,4,cell
10299,5707.139785,10829.76344,3,cell
10300,6231.329609,10829.7095,4,cell
10301,5157.079137,10831.52518,1,cell
10302,5239.0,10829.30357,20,cell
10303,5302.216216,10828.67568,5,cell
10304,5655.064,10831.768,4,cell
10305,5868.328125,10835.44531,4,cell
10306,6085.213235,10831.93382,8,cell
10307,6177.201058,10836.43915,4,cell
10308,5896.876543,10839.69753,4,cell
10309,5939.082278,10840.16456,16,cell
10310,6071.484305,10844.99103,4,cell
10311,5541.333333,10839.31111,13,cell
10312,5548.625,10841.3375,13,cell
10313,5795.053691,10842.67785,3,cell
10314,5351.461538,10849.90688,7,cell
10315,5594.69697,10842.71212,23,cell
10316,5467.18,10843.16,4,cell
10317,6266.184932,10846.52055,4,cell
10318,6234.124224,10848.87578,23,cell
10319,6059.7875,10848.3625,13,cell
10320,6129.326087,10848.23913,4,cell
10321,6017.230769,10850.89011,4,cell
10322,6156.819149,10852.32979,3,cell
10323,5986.971831,10851.38028,4,cell
10324,5940.311475,10855.04098,4,cell
10325,6189.241935,10853.0,6,cell
10326,5320.180905,10858.66834,1,cell
10327,5646.38961,10861.23377,7,cell
10328,5627.706667,10860.51333,4,cell
10329,6005.0,10861.25439,5,cell
10330,5485.707965,10863.15044,4,cell
10331,5708.035211,10862.94366,1,cell
10332,5934.798817,10865.11834,5,cell
10333,5206.113514,10864.52973,1,cell
10334,5252.523529,10867.80588,7,cell
10335,5347.178378,10869.84324,24,cell
10336,6051.693548,10867.24194,6,cell
10337,6104.844697,10873.59091,4,cell
10338,5656.533981,10870.76699,4,cell
10339,5870.17561,10873.10732,7,cell
10340,5979.407407,10870.62963,3,cell
10341,5502.222222,10871.81944,4,cell
10342,5963.853659,10873.96951,4,cell
10343,6045.822222,10871.62222,1,cell
10344,5822.89,10874.64,4,cell
10345,5282.107383,10874.77852,4,cell
10346,5486.22619,10876.14881,12,cell
10347,5709.321429,10878.97143,5,cell
10348,5376.984456,10880.46114,4,cell
10349,5252.232759,10883.90517,4,cell
10350,5566.370968,10881.1371,4,cell
10351,5836.248175,10883.43066,4,cell
10352,6261.932203,10885.53814,4,cell
10353,6297.957265,10880.73504,4,cell
10354,5441.532609,10883.06522,17,cell
10355,5584.745665,10884.44509,3,cell
10356,5746.52381,10882.06349,4,cell
10357,6130.722892,10882.18072,23,cell
10358,5175.528736,10883.55172,4,cell
10359,5340.478261,10883.13043,6,cell
10360,6020.543478,10882.8913,1,cell
10361,5706.505102,10894.34694,23,cell
10362,5892.268293,10890.91057,16,cell
10363,5958.100917,10891.0367,23,cell
10364,6274.328571,10892.83571,3,cell
10365,5242.171429,10892.2,4,cell
10366,5486.0,10894.5,4,cell
10367,5574.295238,10892.78095,13,cell
10368,5907.255639,10897.96241,4,cell
10369,5371.573333,10893.97333,10,cell
10370,5405.662921,10896.07865,6,cell
10371,5740.389831,10895.11864,20,cell
10372,5683.145833,10897.09375,3,cell
10373,6241.949495,10896.31313,3,cell
10374,5847.25,10898.43548,6,cell
10375,5366.917355,10901.23967,7,cell
10376,6263.663717,10902.32743,12,cell
10377,5951.091954,10903.04598,4,cell
10378,6141.571429,10904.31933,4,cell
10379,6249.173913,10901.63043,3,cell
10380,5514.677019,10911.03106,23,cell
10381,5854.412281,10909.0,4,cell
10382,6288.310924,10911.47899,24,cell
10383,6299.771084,10909.57831,24,cell
10384,5960.641256,10914.83408,4,cell
10385,6060.0,10911.29213,3,cell
10386,6071.782609,10910.65217,4,cell
10387,6149.16875,10914.6,4,cell
10388,5418.131387,10915.89781,4,cell
10389,5939.321839,10916.16092,3,cell
10390,6231.87069,10918.44828,4,cell
10391,6302.036585,10920.63415,5,cell
10392,5468.209877,10920.71605,5,cell
10393,5855.985185,10921.71111,4,cell
10394,5886.585034,10923.34694,4,cell
10395,5602.339744,10924.28205,3,cell
10396,6096.754266,10929.17406,4,cell
10397,5454.248485,10926.46667,4,cell
10398,6258.481967,10934.30492,7,cell
10399,6030.84,10925.26667,5,cell
10400,5621.509317,10929.81366,20,cell
10401,6344.621053,10931.54737,4,cell
10402,5773.0,10928.66412,4,cell
10403,5555.149425,10931.83333,4,cell
10404,6310.490909,10928.09091,6,cell
10405,5474.0625,10930.8125,4,cell
10406,5369.285714,10932.72269,5,cell
10407,5949.033613,10932.88235,4,cell
10408,6211.168142,10932.53982,4,cell
10409,6018.688442,10935.03015,13,cell
10410,5930.45,10936.17,4,cell
10411,5857.315789,10937.44211,23,cell
10412,5981.626943,10938.64249,4,cell
10413,6078.475524,10937.16084,20,cell
10414,6248.340136,10937.48299,4,cell
10415,5784.683502,10940.6532,7,cell
10416,5464.956044,10938.26374,4,cell
10417,6066.415789,10940.55263,4,cell
10418,5582.205128,10945.79487,23,cell
10419,5408.765432,10940.92593,28,cell
10420,5964.101695,10944.86441,4,cell
10421,6005.843318,10944.84332,4,cell
10422,5392.900709,10946.97872,4,cell
10423,5848.632653,10946.30612,5,cell
10424,5555.482759,10950.84138,3,cell
10425,5203.408163,10951.40816,4,cell
10426,5912.71875,10947.75,4,cell
10427,6120.050505,10951.88889,4,cell
10428,5420.185714,10949.38571,15,cell
10429,6126.561404,10949.75439,21,cell
10430,5973.177419,10953.6828,20,cell
10431,6066.957295,10955.30249,4,cell
10432,5573.248408,10955.28662,16,cell
10433,5157.395122,10956.15122,4,cell
10434,5541.652174,10955.76812,24,cell
10435,5091.661202,10955.5847,4,cell
10436,5133.901235,10956.21605,7,cell
10437,5861.2875,10955.925,3,cell
10438,5312.975309,10959.85802,4,cell
10439,5552.26,10962.31,4,cell
10440,5933.216418,10959.73881,4,cell
10441,6232.918605,10960.36628,5,cell
10442,5894.853774,10961.83019,4,cell
10443,6018.614525,10966.99441,7,cell
10444,6161.466667,10963.23889,7,cell
10445,5124.06383,10964.67021,1,cell
10446,5706.677419,10962.39516,7,cell
10447,5950.148649,10962.74324,25,cell
10448,5990.114943,10961.98851,7,cell
10449,6087.176136,10964.27841,7,cell
10450,6117.5875,10962.975,25,cell
10451,5142.27451,10965.14706,4,cell
10452,6140.378788,10966.99242,5,cell
10453,5300.409396,10968.1745,25,cell
10454,6050.445596,10968.01554,4,cell
10455,6348.3,10965.2,20,cell
10456,5867.781609,10971.20402,7,cell
10457,6209.979275,10970.12435,3,cell
10458,5310.183673,10972.29592,4,cell
10459,5093.049383,10979.09465,7,cell
10460,6168.550336,10974.56376,4,cell
10461,6290.291429,10973.49143,4,cell
10462,5142.213675,10973.99145,4,cell
10463,5946.784314,10975.14706,4,cell
10464,6097.194203,10984.21449,7,cell
10465,5921.662791,10976.23256,4,cell
10466,6301.276596,10975.02128,6,cell
10467,6037.166008,10980.25296,4,cell
10468,5359.038462,10976.69231,6,cell
10469,5967.625,10977.125,3,cell
10470,5183.925532,10981.59574,4,cell
10471,5800.5,10978.5,4,cell
10472,6194.068966,10981.66207,4,cell
10473,5308.892857,10984.86735,7,cell
10474,5579.364706,10982.22353,5,cell
10475,5979.991379,10986.58621,4,cell
10476,5213.703947,10985.77632,7,cell
10477,5547.52381,10985.28571,7,cell
10478,6171.135593,10983.67797,4,cell
10479,5994.086614,10986.3937,5,cell
10480,5911.016129,10988.33871,4,cell
10481,6051.679688,10989.53906,4,cell
10482,5708.718085,10993.89362,4,cell
10483,6158.326271,10995.33898,3,cell
10484,6303.905172,10991.80172,24,cell
10485,6039.736842,10989.94737,4,cell
10486,6241.896552,10995.28276,3,cell
10487,5344.92437,10997.05882,5,cell
10488,5148.021429,10998.58571,3,cell
10489,5986.39,10999.34,7,cell
10490,6106.143617,11001.0266,7,cell
10491,5929.73617,11003.15745,7,cell
10492,5516.463576,11002.45033,23,cell
10493,5210.747573,11002.04854,8,cell
10494,5873.086207,11002.37931,4,cell
10495,5781.648148,11002.87037,4,cell
10496,6010.689024,11006.2622,1,cell
10497,6346.383333,11004.15,3,cell
10498,5324.216418,11007.70896,4,cell
10499,5565.401361,11008.46939,4,cell
10500,6094.763158,11005.49123,4,cell
10501,5338.241935,11006.3871,23,cell
10502,5908.292308,11007.38462,28,cell
10503,6228.952941,11007.23529,4,cell
10504,6147.832487,11011.38579,4,cell
10505,5348.393035,11012.97512,7,cell
10506,5606.474026,11014.77922,23,cell
10507,5795.157895,11010.68421,4,cell
10508,5249.724138,11010.41379,8,cell
10509,6102.766423,11013.68613,4,cell
10510,5554.721854,11018.6457,5,cell
10511,5661.94375,11015.70625,7,cell
10512,6074.512987,11018.07792,23,cell
10513,5259.884058,11019.76087,23,cell
10514,5531.538462,11018.55385,3,cell
10515,6018.511111,11018.4963,5,cell
10516,5222.5,11017.0,28,cell
10517,5732.765625,11022.95313,4,cell
10518,5899.6,11020.42857,4,cell
10519,5137.582873,11028.23757,15,cell
10520,6340.690141,11020.94366,4,cell
10521,5868.278947,11028.3,4,cell
10522,5449.73913,11025.69565,7,cell
10523,5965.89404,11029.70199,20,cell
10524,5828.03012,11031.71687,4,cell
10525,5906.40625,11028.90625,3,cell
10526,5378.294872,11031.74359,6,cell
10527,5985.071942,11032.58993,4,cell
10528,6325.796296,11030.07407,4,cell
10529,5955.0,11034.41111,6,cell
10530,6248.603306,11032.52893,5,cell
10531,6050.329114,11031.77215,4,cell
10532,5509.052941,11036.04118,4,cell
10533,5813.671756,11035.38168,4,cell
10534,6014.509009,11037.87387,4,cell
10535,5895.404412,11037.19853,3,cell
10536,5584.292994,11043.42038,7,cell
10537,5884.515924,11043.96815,23,cell
10538,6255.357724,11042.4065,5,cell
10539,5639.176056,11046.21127,4,cell
10540,6123.668966,11045.63448,3,cell
10541,5159.903846,11052.9359,4,cell
10542,5426.668342,11057.52261,25,cell
10543,6199.079602,11055.21393,4,cell
10544,6237.378947,11053.05263,1,cell
10545,5180.104348,11054.38261,1,cell
10546,5860.322148,11054.91946,20,cell
10547,5927.75,11053.88095,23,cell
10548,5996.5,11051.5,10,cell
10549,5580.95,11057.86818,4,cell
10550,5356.333333,11057.43902,20,cell
10551,5793.316667,11057.74167,7,cell
10552,6054.77193,11059.16667,6,cell
10553,5504.0,11058.5,20,cell
10554,5600.486772,11061.66138,4,cell
10555,5980.25,11059.26389,5,cell
10556,6327.451327,11060.29204,7,cell
10557,5653.184211,11064.82895,13,cell
10558,5751.268293,11062.43902,12,cell
10559,5769.291139,11067.08861,4,cell
10560,5786.714286,11068.1746,23,cell
10561,5193.5,11065.5,5,cell
10562,6338.30719,11069.20261,4,cell
10563,5312.965241,11076.10695,33,cell
10564,5838.094595,11072.64865,4,cell
10565,5250.866667,11069.24444,25,cell
10566,5968.076271,11077.95763,7,cell
10567,6178.325,11068.675,4,cell
10568,5702.291946,11075.39933,26,cell
10569,5449.578947,11076.67763,16,cell
10570,5676.438298,11079.26383,4,cell
10571,5166.902913,11076.00971,4,cell
10572,5338.543689,11076.32039,4,cell
10573,5982.710345,11077.4069,23,cell
10574,6283.434783,11076.06957,7,cell
10575,5556.484615,11081.65,4,cell
10576,5501.972789,11080.48299,4,cell
10577,6026.936,11079.12,9,cell
10578,5372.872093,11086.13178,7,cell
10579,5429.794393,11083.66355,4,cell
10580,5343.872093,11084.18605,4,cell
10581,5658.193966,11089.62931,23,cell
10582,6181.316239,11088.56838,20,cell
10583,5157.583333,11087.01667,25,cell
10584,5139.700787,11089.27559,28,cell
10585,6346.294118,11087.80882,5,cell
10586,5096.470588,11088.23529,33,cell
10587,5122.467532,11089.20779,4,cell
10588,5402.366935,11094.96371,4,cell
10589,5549.0,11094.70707,7,cell
10590,5906.451613,11094.07097,4,cell
10591,5498.357143,11091.80952,4,cell
10592,5888.706667,11092.58667,25,cell
10593,5949.514286,11095.87619,28,cell
10594,6277.050633,11098.88608,5,cell
10595,5158.108696,11096.36957,4,cell
10596,5093.309735,11100.06195,5,cell
10597,5193.444444,11100.24074,4,cell
10598,6003.8,11101.81379,4,cell
10599,5129.346154,11103.95513,4,cell
10600,6088.957143,11099.67143,4,cell
10601,6210.5,11100.94737,5,cell
10602,5236.923077,11103.80769,4,cell
10603,5597.096774,11105.8871,28,cell
10604,5276.395062,11106.03704,28,cell
10605,6261.672646,11109.1704,4,cell
10606,6126.782609,11110.79348,23,cell
10607,6141.289308,11111.65409,4,cell
10608,5458.848101,11114.57595,4,cell
10609,5670.244444,11110.48889,23,cell
10610,5437.855422,11113.51807,4,cell
10611,5243.205298,11114.58278,4,cell
10612,6048.456647,11114.41618,4,cell
10613,6089.49505,11112.87129,4,cell
10614,5139.445783,11119.6506,4,cell
10615,6177.039474,11118.40132,7,cell
10616,5696.434783,11116.6087,3,cell
10617,5954.252101,11117.91597,4,cell
10618,5276.870229,11118.90076,8,cell
10619,5209.021429,11121.04286,7,cell
10620,5561.746269,11118.91045,24,cell
10621,5670.607362,11122.35583,5,cell
10622,6103.054945,11123.17582,5,cell
10623,5582.0,11122.82609,4,cell
10624,5411.026846,11123.84564,1,cell
10625,5927.410526,11123.63158,1,cell
10626,5975.827273,11122.57273,4,cell
10627,6251.298429,11125.89529,7,cell
10628,5223.949153,11122.74576,4,cell
10629,5739.696335,11127.44503,4,cell
10630,5515.681159,11123.6087,4,cell
10631,6061.318841,11127.57971,5,cell
10632,5254.329545,11137.29167,7,cell
10633,5937.12037,11133.33333,25,cell
10634,5996.827004,11136.66245,4,cell
10635,5164.916667,11132.22917,15,cell
10636,5463.939394,11133.89899,5,cell
10637,6202.789474,11133.29825,1,cell
10638,5150.863158,11134.72632,7,cell
10639,5224.968254,11134.44444,4,cell
10640,5868.990741,11137.13889,25,cell
10641,5527.5,11135.6413,28,cell
10642,5585.658537,11136.4878,4,cell
10643,5433.94898,11138.18367,4,cell
10644,5539.171779,11139.70552,28,cell
10645,5920.224771,11142.44037,4,cell
10646,5550.102041,11138.53061,22,cell
10647,5520.47205,11144.03106,26,cell
10648,5642.937107,11145.98113,4,cell
10649,5478.281481,11144.97778,26,cell
10650,5507.543689,11145.43689,28,cell
10651,5885.605263,11147.14474,23,cell
10652,6333.704433,11149.2266,16,cell
10653,5659.164706,11149.58235,23,cell
10654,5861.680751,11153.25352,4,cell
10655,6132.0,11157.79688,4,cell
10656,6230.359375,11154.98438,23,cell
10657,5241.03871,11155.67742,1,cell
10658,5502.630573,11155.96815,4,cell
10659,5596.1875,11158.64063,23,cell
10660,6122.232558,11157.40698,7,cell
10661,5209.027778,11153.52778,4,cell
10662,5695.042683,11157.56098,4,cell
10663,5516.625,11154.34375,10,cell
10664,6197.6,11155.88333,5,cell
10665,6241.018519,11155.64815,3,cell
10666,5474.530055,11162.4918,4,cell
10667,6182.617834,11160.84076,4,cell
10668,5828.391608,11160.94406,3,cell
10669,5144.879121,11163.41758,4,cell
10670,5564.789809,11164.6051,4,cell
10671,5210.54491,11163.78443,4,cell
10672,6265.96124,11165.17829,4,cell
10673,6304.888412,11169.78112,4,cell
10674,5836.969925,11169.7594,3,cell
10675,5519.060345,11171.38793,3,cell
10676,5931.761468,11171.29358,22,cell
10677,6075.125,11177.88182,23,cell
10678,5794.38255,11174.07383,1,cell
10679,5161.953668,11181.23552,7,cell
10680,5390.228571,11175.80952,6,cell
10681,5880.045918,11179.28571,4,cell
10682,5312.393939,11177.29293,13,cell
10683,5977.196491,11185.12281,23,cell
10684,6040.331522,11180.2663,7,cell
10685,5211.696,11180.552,22,cell
10686,6285.125,11180.60833,7,cell
10687,5999.487603,11183.00826,4,cell
10688,6235.480519,11182.31169,3,cell
10689,5864.798561,11182.79137,4,cell
10690,5821.89881,11185.30952,10,cell
10691,5145.296053,11185.94737,4,cell
10692,5938.611111,11182.25,20,cell
10693,6265.661765,11183.88235,6,cell
10694,5254.252174,11188.34783,4,cell
10695,5413.063492,11189.50794,23,cell
10696,5682.148148,11188.83333,13,cell
10697,6295.568376,11189.97863,4,cell
10698,5813.506173,11190.02469,32,cell
10699,5594.366667,11188.63333,1,cell
10700,5902.879581,11199.1466,4,cell
10701,6259.128049,11198.77439,5,cell
10702,6284.664336,11197.13287,4,cell
10703,6015.697531,11198.54321,3,cell
10704,5690.349206,11198.93651,6,cell
10705,5923.730263,11203.10526,4,cell
10706,5381.17094,11202.71795,26,cell
10707,5881.591304,11205.66087,6,cell
10708,5433.833333,11204.51282,6,cell
10709,5112.221053,11205.81053,4,cell
10710,5144.96,11207.736,4,cell
10711,5339.619718,11211.95775,1,cell
10712,5829.202765,11209.12442,4,cell
10713,5414.977273,11208.02273,5,cell
10714,5672.823899,11211.97484,23,cell
10715,5612.778409,11212.11932,1,cell
10716,5652.407035,11213.63819,16,cell
10717,5700.5625,11212.27344,17,cell
10718,6073.26506,11216.42972,7,cell
10719,5779.867299,11217.72986,4,cell
10720,5396.911111,11215.72222,26,cell
10721,6177.246377,11217.78261,25,cell
10722,5108.626087,11219.50435,1,cell
10723,5227.736486,11220.89189,10,cell
10724,5748.482906,11221.34188,6,cell
10725,6295.471154,11220.88462,25,cell
10726,5242.857143,11217.80952,6,cell
10727,6154.217054,11221.20155,4,cell
10728,6312.140541,11221.94595,4,cell
10729,5703.043919,11224.44595,7,cell
10730,5365.307692,11225.01282,7,cell
10731,6090.739496,11223.47059,12,cell
10732,5969.569832,11226.34078,3,cell
10733,6283.020134,11225.06711,23,cell
10734,5469.765432,11225.30864,13,cell
10735,6077.278351,11228.47423,4,cell
10736,5639.853147,11232.02098,28,cell
10737,5918.069565,11231.76522,4,cell
10738,6121.517986,11234.00719,5,cell
10739,5993.875,11232.94643,4,cell
10740,5957.677019,11237.60248,4,cell
10741,5364.791209,11236.94505,4,cell
10742,6206.803279,11241.5082,7,cell
10743,5873.028571,11244.85714,4,cell
10744,5292.178862,11248.65041,8,cell
10745,5493.214286,11246.46703,3,cell
10746,5680.753521,11246.28169,5,cell
10747,5907.123016,11249.49206,3,cell
10748,6180.545455,11246.49091,4,cell
10749,6328.907216,11246.45361,4,cell
10750,5577.111111,11248.09722,26,cell
10751,5814.25,11250.59848,3,cell
10752,5746.580311,11252.49223,4,cell
10753,5215.659091,11250.7803,26,cell
10754,5782.934783,11249.73913,13,cell
10755,6204.825301,11256.68072,4,cell
10756,5332.714286,11253.96703,4,cell
10757,5848.612903,11255.02151,13,cell
10758,5119.355263,11257.125,4,cell
10759,5969.38,11255.2,4,cell
10760,5500.843284,11258.85075,5,cell
10761,5733.268293,11256.43902,10,cell
10762,6215.137072,11265.88474,20,cell
10763,5621.389831,11261.27119,4,cell
10764,5842.059701,11264.0,23,cell
10765,5999.016,11266.4,20,cell
10766,5128.949153,11268.24576,4,cell
10767,5460.815789,11266.43421,7,cell
10768,5809.327381,11272.60119,4,cell
10769,5217.675,11269.45,4,cell
10770,5242.02521,11272.37815,4,cell
10771,5453.012987,11273.27273,7,cell
10772,5777.872263,11275.5219,7,cell
10773,5665.338798,11277.21858,4,cell
10774,6026.689655,11273.70345,4,cell
10775,6194.269841,11273.34921,4,cell
10776,6337.0,11274.43182,4,cell
10777,5532.403727,11276.73913,23,cell
10778,5547.910714,11278.25,3,cell
10779,5981.413408,11282.59777,7,cell
10780,6091.414815,11281.45185,20,cell
10781,5960.023669,11287.33728,7,cell
10782,6173.596667,11286.90667,4,cell
10783,5137.60274,11281.79452,16,cell
10784,5356.153846,11283.98291,6,cell
10785,5407.897436,11285.42564,4,cell
10786,5772.540984,11291.43934,28,cell
10787,5123.179641,11288.54491,4,cell
10788,5594.943038,11288.29114,3,cell
10789,5866.300885,11286.92035,4,cell
10790,6289.013699,11289.30137,4,cell
10791,5143.557447,11294.65957,12,cell
10792,5922.578431,11292.06863,25,cell
10793,6003.68617,11293.79787,4,cell
10794,5287.366337,11293.78218,4,cell
10795,5424.5,11291.5,21,cell
10796,6265.326531,11293.47959,7,cell
10797,5179.657895,11297.81579,4,cell
10798,5360.616541,11296.45865,1,cell
10799,5580.716981,11295.60377,25,cell
10800,5679.944,11298.28,12,cell
10801,5964.351064,11303.26064,4,cell
10802,5212.564655,11302.05172,7,cell
10803,6016.484848,11302.0202,6,cell
10804,5414.52027,11303.98649,1,cell
10805,5466.75,11307.11957,4,cell
10806,5827.128,11306.4,1,cell
10807,5950.370732,11307.34146,4,cell
10808,5283.041284,11308.93578,20,cell
10809,5972.428571,11310.7563,4,cell
10810,5649.294479,11310.41104,4,cell
10811,6065.33913,11311.50435,16,cell
10812,5378.569697,11315.46667,4,cell
10813,5910.190476,11318.27143,4,cell
10814,6223.601626,11315.29268,13,cell
10815,5673.030043,11321.03433,8,cell
10816,6346.853333,11317.90667,4,cell
10817,5314.237113,11315.93814,13,cell
10818,6198.523077,11323.19231,25,cell
10819,6067.006024,11325.33133,4,cell
10820,5874.322751,11324.51323,4,cell
10821,5141.753623,11323.76812,22,cell
10822,6093.183824,11328.23529,4,cell
10823,5927.703704,11331.36296,4,cell
10824,5425.485714,11330.91429,13,cell
10825,5449.16955,11341.391,3,cell
10826,6110.962963,11336.52381,4,cell
10827,6188.989011,11336.59341,23,cell
10828,5155.38,11335.05,17,cell
10829,5540.6,11335.23333,20,cell
10830,6011.656716,11335.8806,32,cell
10831,6158.791878,11338.13706,1,cell
10832,5890.97931,11338.24828,23,cell
10833,5919.574324,11341.7027,4,cell
